Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
1.72007	2	1	0	0	-25.9777
1.72507	2	1	0	0	-25.9777
1.73007	2	1	0	0	-25.9777
1.73507	2	1	0	0	-25.9777
1.74007	2	1	0	0	-25.9777
1.74507	2	1	0	0	-25.9777
1.75007	2	1	0	0	-25.9777
1.75507	2	1	0	0	-25.9777
1.76007	2	1	0	0	-25.9777
1.76507	2	1	0	0	-25.9777
1.77007	2	1	0	0	-25.9777
1.77507	2	1	0	0	-25.9777
1.78007	2	1	0	0	-25.9777
1.78507	2	1	0	0	-25.9777
1.79007	2	1	0	0	-25.9777
1.79507	2	1	0	0	-25.9777
1.80007	2	1	0	0	-25.9777
1.80507	2	1	0	0	-25.9777
1.81007	2	1	0	0	-25.9777
1.81507	2	1	0	0	-25.9777
1.82007	2	1	0	0	-25.9777
1.82507	2	1	0	0	-25.9777
1.83007	2	1	0	0	-25.9777
1.83507	2	1	0	0	-25.9777
1.84007	2	1	0	0	-25.9777
1.84507	2	1	0	0	-25.9777
1.85007	2	1	0	0	-25.9777
1.85507	2	1	0	0	-25.9777
1.86007	2	1	0	0	-25.9777
1.86507	2	1	0	0	-25.9777
1.87007	2	1	0	0	-25.9777
1.87507	2	1	0	0	-25.9777
1.88007	2	1	0	0	-25.9777
1.88507	2	1	0	0	-25.9777
1.89007	2	1	0	0	-25.9777
1.89507	2	1	0	0	-25.9777
1.90007	2	1	0	0	-25.9777
1.90507	2	1	0	0	-25.9777
1.91007	2	1	0	0	-25.9777
1.91507	2	1	0	0	-25.9777
1.92007	2	1	0	0	-25.9777
1.92507	2	1	0	0	-25.9777
1.93007	2	1	0	0	-25.9777
1.93507	2	1	0	0	-25.9777
1.94007	2	1	0	0	-25.9777
1.94507	2	1	0	0	-25.9777
1.95007	2	1	0	0	-25.9777
1.95507	2	1	0	0	-25.9777
1.96007	2	1	0	0	-25.9777
1.96507	2	1	0	0	-25.9777
1.97007	2	1	0	0	-25.9777
1.97507	2	1	0	0	-25.9777
1.98007	2	1	0	0	-25.9777
1.98507	2	1	0	0	-25.9777
1.99007	2	1	0	0	-25.9777
1.99507	2	1	0	0	-25.9777
2.00007	2	1	0	0	-25.9777
2.00507	2	1	0	0	-25.9777
2.01007	2	1	0	0	-25.9777
2.01507	2	1	0	0	-25.9777
2.02007	2	1	0	0	-25.9777
2.02507	2	1	0	0	-25.9777
2.03007	2	1	0	0	-25.9777
2.03507	2	1	0	0	-25.9777
2.04007	2	1	0	0	-25.9777
2.04507	2	1	0	0	-25.9777
2.05007	2	1	0	0	-25.9777
2.05507	2	1	0	0	-25.9777
2.06007	2	1	0	0	-25.9777
2.06507	2	1	0	0	-25.9777
2.07007	2	1	0	0	-25.9777
2.07507	2	1	0	0	-25.9777
2.08007	2	1	0	0	-25.9777
2.08507	2	1	0	0	-25.9777
2.09007	2	1	0	0	-25.9777
2.09507	2	1	0	0	-25.9777
2.10007	2	1	0	0	-25.9777
2.10507	2	1	0	0	-25.9777
2.11007	2	1	0	0	-25.9777
2.11507	2	1	0	0	-25.9777
2.12007	2	1	0	0	-25.9777
2.12507	2	1	0	0	-25.9777
2.13007	2	1	0	0	-25.9777
2.13507	2	1	0	0	-25.9777
2.14007	2	1	0	0	-25.9777
2.14507	2	1	0	0	-25.9777
2.15007	2	1	0	0	-25.9777
2.15507	2	1	0	0	-25.9777
2.16007	2	1	0	0	-25.9777
2.16507	2	1	0	0	-25.9777
2.17007	2	1	0	0	-25.9777
2.17507	2	1	0	0	-25.9777
2.18007	2	1	0	0	-25.9777
2.18507	2	1	0	0	-25.9777
2.19007	2	1	0	0	-25.9777
2.19507	2	1	0	0	-25.9777
2.20007	2	1	0	0	-25.9777
2.20507	2	1	0	0	-25.9777
2.21007	2	1	0	0	-25.9777
2.21507	2	1	0	0	-25.9777
2.22007	2	1	0	0	-25.9777
2.22507	2	1	0	0	-25.9777
2.23007	2	1	0	0	-25.9777
2.23507	2	1	0	0	-25.9777
2.24007	2	1	0	0	-25.9777
2.24507	2	1	0	0	-25.9777
2.25007	2	1	0	0	-25.9777
2.25507	2	1	0	0	-25.9777
2.26007	2	1	0	0	-25.9777
2.26507	2	1	0	0	-25.9777
2.27007	2	1	0	0	-25.9777
2.27507	2	1	0	0	-25.9777
2.28007	2	1	0	0	-25.9777
2.28507	2	1	0	0	-25.9777
2.29007	2	1	0	0	-25.9777
2.29507	2	1	0	0	-25.9777
2.30007	2	1	0	0	-25.9777
2.30507	2	1	0	0	-25.9777
2.31007	2	1	0	0	-25.9777
2.31507	2	1	0	0	-25.9777
2.32007	2	1	0	0	-25.9777
2.32507	2	1	0	0	-25.9777
2.33007	2	1	0	0	-25.9777
2.33507	2	1	0	0	-25.9777
2.34007	2	1	0	0	-25.9777
2.34507	2	1	0	0	-25.9777
2.35007	2	1	0	0	-25.9777
2.35507	2	1	0	0	-25.9777
2.36007	2	1	0	0	-25.9777
2.36507	2	1	0	0	-25.9777
2.37007	2	1	0	0	-25.9777
2.37507	2	1	0	0	-25.9777
2.38007	2	1	0	0	-25.9777
2.38507	2	1	0	0	-25.9777
2.39007	2	1	0	0	-25.9777
2.39507	2	1	0	0	-25.9777
2.40007	2	1	0	0	-25.9777
2.40507	2	1	0	0	-25.9777
2.41007	2	1	0	0	-25.9777
2.41507	2	1	0	0	-25.9777
2.42007	2	1	0	0	-25.9777
2.42507	2	1	0	0	-25.9777
2.43007	2	1	0	0	-25.9777
2.43507	2	1	0	0	-25.9777
2.44007	2	1	0	0	-25.9777
2.44507	2	1	0	0	-25.9777
2.45007	2	1	0	0	-25.9777
2.45507	2	1	0	0	-25.9777
2.46007	2	1	0	0	-25.9777
2.46507	2	1	0	0	-25.9777
2.47007	2	1	0	0	-25.9777
2.47507	2	1	0	0	-25.9777
2.48007	2	1	0	0	-25.9777
2.48507	2	1	0	0	-25.9777
2.49007	2	1	0	0	-25.9777
2.49507	2	1	0	0	-25.9777
2.50007	2	1	0	0	-25.9777
2.50507	2	1	0	0	-25.9777
2.51007	2	1	0	0	-25.9777
2.51507	2	1	0	0	-25.9777
2.52007	2	1	0	0	-25.9777
2.52507	2	1	0	0	-25.9777
2.53007	2	1	0	0	-25.9777
2.53507	2	1	0	0	-25.9777
2.54007	2	1	0	0	-25.9777
2.54507	2	1	0	0	-25.9777
2.55007	2	1	0	0	-25.9777
2.55507	2	1	0	0	-25.9777
2.56007	2	1	0	0	-25.9777
2.56507	2	1	0	0	-25.9777
2.57007	2	1	0	0	-25.9777
2.57507	2	1	0	0	-25.9777
2.58007	2	1	0	0	-25.9777
2.58507	2	1	0	0	-25.9777
2.59007	2	1	0	0	-25.9777
2.59507	2	1	0	0	-25.9777
2.60007	2	1	0	0	-25.9777
2.60507	2	1	0	0	-25.9777
2.61007	2	1	0	0	-25.9777
2.61507	2	1	0	0	-25.9777
2.62007	2	1	0	0	-25.9777
2.62507	2	1	0	0	-25.9777
2.63007	2	1	0	0	-25.9777
2.63507	2	1	0	0	-25.9777
2.64007	2	1	0	0	-25.9777
2.64507	2	1	0	0	-25.9777
2.65007	2	1	0	0	-25.9777
2.65507	2	1	0	0	-25.9777
2.66007	2	1	0	0	-25.9777
2.66507	2	1	0	0	-25.9777
2.67007	2	1	0	0	-25.9777
2.67507	2	1	0	0	-25.9777
2.68007	2	1	0	0	-25.9777
2.68507	2	1	0	0	-25.9777
2.69007	2	1	0	0	-25.9777
2.69507	2	1	0	0	-25.9777
2.70007	2	1	0	0	-25.9777
2.70507	2	1	0	0	-25.9777
2.71007	2	1	0	0	-25.9777
2.71507	2	1	0	0	-25.9777
2.72007	2	1	0	0	-25.9777
2.72507	2	1	0	0	-25.9777
2.73007	2	1	0	0	-25.9777
2.73507	2	1	0	0	-25.9777
2.74007	2	1	0	0	-25.9777
2.74507	2	1	0	0	-25.9777
2.75007	2	1	0	0	-25.9777
2.75507	2	1	0	0	-25.9777
2.76007	2	1	0	0	-25.9777
2.76507	2	1	0	0	-25.9777
2.77007	2	1	0	0	-25.9777
2.77507	2	1	0	0	-25.9777
2.78007	2	1	0	0	-25.9777
2.78507	2	1	0	0	-25.9777
2.79007	2	1	0	0	-25.9777
2.79507	2	1	0	0	-25.9777
2.80007	2	1	0	0	-25.9777
2.80507	2	1	0	0	-25.9777
2.81007	2	1	0	0	-25.9777
2.81507	2	1	0	0	-25.9777
2.82007	2	1	0	0	-25.9777
2.82507	2	1	0	0	-25.9777
2.83007	2	1	0	0	-25.9777
2.83507	2	1	0	0	-25.9777
2.84007	2	1	0	0	-25.9777
2.84507	2	1	0	0	-25.9777
2.85007	2	1	0	0	-25.9777
2.85507	2	1	0	0	-25.9777
2.86007	2	1	0	0	-25.9777
2.86507	2	1	0	0	-25.9777
2.87007	2	1	0	0	-25.9777
2.87507	2	1	0	0	-25.9777
2.88007	2	1	0	0	-25.9777
2.88507	2	1	0	0	-25.9777
2.89007	2	1	0	0	-25.9777
2.89507	2	1	0	0	-25.9777
2.90007	2	1	0	0	-25.9777
2.90507	2	1	0	0	-25.9777
2.91007	2	1	0	0	-25.9777
2.91507	2	1	0	0	-25.9777
2.92007	2	1	0	0	-25.9777
2.92507	2	1	0	0	-25.9777
2.93007	2	1	0	0	-25.9777
2.93507	2	1	0	0	-25.9777
2.94007	2	1	0	0	-25.9777
2.94507	2	1	0	0	-25.9777
2.95007	2	1	0	0	-25.9777
2.95507	2	1	0	0	-25.9777
2.96007	2	1	0	0	-25.9777
2.96507	2	1	0	0	-25.9777
2.97007	2	1	0	0	-25.9777
2.97507	2	1	0	0	-25.9777
2.98007	2	1	0	0	-25.9777
2.98507	2	1	0	0	-25.9777
2.99007	2	1	0	0	-25.9777
2.99507	2	1	0	0	-25.9777
3.00007	2	1	0	0	-25.9777
3.00507	2	1	0	0	-25.9777
3.01007	2	1	0	0	-25.9777
3.01507	2	1	0	0	-25.9777
3.02007	2	1	0	0	-25.9777
3.02507	2	1	0	0	-25.9777
3.03007	2	1	0	0	-25.9777
3.03507	2	1	0	0	-25.9777
3.04007	2	1	0	0	-25.9777
3.04507	2	1	0	0	-25.9777
3.05007	2	1	0	0	-25.9777
3.05507	2	1	0	0	-25.9777
3.06007	2	1	0	0	-25.9777
3.06507	2	1	0	0	-25.9777
3.07007	2	1	0	0	-25.9777
3.07507	2	1	0	0	-25.9777
3.08007	2	1	0	0	-25.9777
3.08507	2	1	0	0	-25.9777
3.09007	2	1	0	0	-25.9777
3.09507	2	1	0	0	-25.9777
3.10007	2	1	0	0	-25.9777
3.10507	2	1	0	0	-25.9777
3.11007	2	1	0	0	-25.9777
3.11507	2	1	0	0	-25.9777
3.12007	2	1	0	0	-25.9777
3.12507	2	1	0	0	-25.9777
3.13007	2	1	0	0	-25.9777
3.13507	2	1	0	0	-25.9777
3.14007	2	1	0	0	-25.9777
3.14507	2	1	0	0	-25.9777
3.15007	2	1	0	0	-25.9777
3.15507	2	1	0	0	-25.9777
3.16007	2	1	0	0	-25.9777
3.16507	2	1	0	0	-25.9777
3.17007	2	1	0	0	-25.9777
3.17507	2	1	0	0	-25.9777
3.18007	2	1	0	0	-25.9777
3.18507	2	1	0	0	-25.9777
3.19007	2	1	0	0	-25.9777
3.19507	2	1	0	0	-25.9777
3.20007	2	1	0	0	-25.9777
3.20507	2	1	0	0	-25.9777
3.21007	2	1	0	0	-25.9777
3.21507	2	1	0	0	-25.9777
3.22007	2	1	0	0	-25.9777
3.22507	2	1	0	0	-25.9777
3.23007	2	1	0	0	-25.9777
3.23507	2	1	0	0	-25.9777
3.24007	2	1	0	0	-25.9777
3.24507	2	1	0	0	-25.9777
3.25007	2	1	0	0	-25.9777
3.25507	2	1	0	0	-25.9777
3.26007	2	1	0	0	-25.9777
3.26507	2	1	0	0	-25.9777
3.27007	2	1	0	0	-25.9777
3.27507	2	1	0	0	-25.9777
3.28007	2	1	0	0	-25.9777
3.28507	2	1	0	0	-25.9777
3.29007	2	1	0	0	-25.9777
3.29507	2	1	0	0	-25.9777
3.30007	2	1	0	0	-25.9777
3.30507	2	1	0	0	-25.9777
3.31007	2	1	0	0	-25.9777
3.31507	2	1	0	0	-25.9777
3.32007	2	1	0	0	-25.9777
3.32507	2	1	0	0	-25.9777
3.33007	2	1	0	0	-25.9777
3.33507	2	1	0	0	-25.9777
3.34007	2	1	0	0	-25.9777
3.34507	2	1	0	0	-25.9777
3.35007	2	1	0	0	-25.9777
3.35507	2	1	0	0	-25.9777
3.36007	2	1	0	0	-25.9777
3.36507	2	1	0	0	-25.9777
3.37007	2	1	0	0	-25.9777
3.37507	2	1	0	0	-25.9777
3.38007	2	1	0	0	-25.9777
3.38507	2	1	0	0	-25.9777
3.39007	2	1	0	0	-25.9777
3.39507	2	1	0	0	-25.9777
3.40007	2	1	0	0	-25.9777
3.40507	2	1	0	0	-25.9777
3.41007	2	1	0	0	-25.9777
3.41507	2	1	0	0	-25.9777
3.42007	2	1	0	0	-25.9777
3.42507	2	1	0	0	-25.9777
3.43007	2	1	0	0	-25.9777
3.43507	2	1	0	0	-25.9777
3.44007	2	1	0	0	-25.9777
3.44507	2	1	0	0	-25.9777
3.45007	2	1	0	0	-25.9777
3.45507	2	1	0	0	-25.9777
3.46007	2	1	0	0	-25.9777
3.46507	2	1	0	0	-25.9777
3.47007	2	1	0	0	-25.9777
3.47507	2	1	0	0	-25.9777
3.48007	2	1	0	0	-25.9777
3.48507	2	1	0	0	-25.9777
3.49007	2	1	0	0	-25.9777
3.49507	2	1	0	0	-25.9777
3.50007	2	1	0	0	-25.9777
3.50507	2	1	0	0	-25.9777
3.51007	2	1	0	0	-25.9777
3.51507	2	1	0	0	-25.9777
3.52007	2	1	0	0	-25.9777
3.52507	2	1	0	0	-25.9777
3.53007	2	1	0	0	-25.9777
3.53507	2	1	0	0	-25.9777
3.54007	2	1	0	0	-25.9777
3.54507	2	1	0	0	-25.9777
3.55007	2	1	0	0	-25.9777
3.55507	2	1	0	0	-25.9777
3.56007	2	1	0	0	-25.9777
3.56507	2	1	0	0	-25.9777
3.57007	2	1	0	0	-25.9777
3.57507	2	1	0	0	-25.9777
3.58007	2	1	0	0	-25.9777
3.58507	2	1	0	0	-25.9777
3.59007	2	1	0	0	-25.9777
3.59507	2	1	0	0	-25.9777
3.60007	2	1	0	0	-25.9777
3.60507	2	1	0	0	-25.9777
3.61007	2	1	0	0	-25.9777
3.61507	2	1	0	0	-25.9777
3.62007	2	1	0	0	-25.9777
3.62507	2	1	0	0	-25.9777
3.63007	2	1	0	0	-25.9777
3.63507	2	1	0	0	-25.9777
3.64007	2	1	0	0	-25.9777
3.64507	2	1	0	0	-25.9777
3.65007	2	1	0	0	-25.9777
3.65507	2	1	0	0	-25.9777
3.66007	2	1	0	0	-25.9777
3.66507	2	1	0	0	-25.9777
3.67007	2	1	0	0	-25.9777
3.67507	2	1	0	0	-25.9777
3.68007	2	1	0	0	-25.9777
3.68507	2	1	0	0	-25.9777
3.69007	2	1	0	0	-25.9777
3.69507	2	1	0	0	-25.9777
3.70007	2	1	0	0	-25.9777
3.70507	2	1	0	0	-25.9777
3.71007	2	1	0	0	-25.9777
3.71507	2	1	0	0	-25.9777
3.72007	2	1	0	0	-25.9777
3.72507	2	1	0	0	-25.9777
3.73007	2	1	0	0	-25.9777
3.73507	2	1	0	0	-25.9777
3.74007	2	1	0	0	-25.9777
3.74507	2	1	0	0	-25.9777
3.75007	2	1	0	0	-25.9777
3.75507	2	1	0	0	-25.9777
3.76007	2	1	0	0	-25.9777
3.76507	2	1	0	0	-25.9777
3.77007	2	1	0	0	-25.9777
3.77507	2	1	0	0	-25.9777
3.78007	2	1	0	0	-25.9777
3.78507	2	1	0	0	-25.9777
3.79007	2	1	0	0	-25.9777
3.79507	2	1	0	0	-25.9777
3.80007	2	1	0	0	-25.9777
3.80507	2	1	0	0	-25.9777
3.81007	2	1	0	0	-25.9777
3.81507	2	1	0	0	-25.9777
3.82007	2	1	0	0	-25.9777
3.82507	2	1	0	0	-25.9777
3.83007	2	1	0	0	-25.9777
3.83507	2	1	0	0	-25.9777
3.84007	2	1	0	0	-25.9777
3.84507	2	1	0	0	-25.9777
3.85007	2	1	0	0	-25.9777
3.85507	2	1	0	0	-25.9777
3.86007	2	1	0	0	-25.9777
3.86507	2	1	0	0	-25.9777
3.87007	2	1	0	0	-25.9777
3.87507	2	1	0	0	-25.9777
3.88007	2	1	0	0	-25.9777
3.88507	2	1	0	0	-25.9777
3.89007	2	1	0	0	-25.9777
3.89507	2	1	0	0	-25.9777
3.90007	2	1	0	0	-25.9777
3.90507	2	1	0	0	-25.9777
3.91007	2	1	0	0	-25.9777
3.91507	2	1	0	0	-25.9777
3.92007	2	1	0	0	-25.9777
3.92507	2	1	0	0	-25.9777
3.93007	2	1	0	0	-25.9777
3.93507	2	1	0	0	-25.9777
3.94007	2	1	0	0	-25.9777
3.94507	2	1	0	0	-25.9777
3.95007	2	1	0	0	-25.9777
3.95507	2	1	0	0	-25.9777
3.96007	2	1	0	0	-25.9777
3.96507	2	1	0	0	-25.9777
3.97007	2	1	0	0	-25.9777
3.97507	2	1	0	0	-25.9777
3.98007	2	1	0	0	-25.9777
3.98507	2	1	0	0	-25.9777
3.99007	2	1	0	0	-25.9777
3.99507	2	1	0	0	-25.9777
4.00007	2	1	0	0	-25.9777
4.00507	2	1	0	0	-25.9777
4.01007	2	1	0	0	-25.9777
4.01507	2	1	0	0	-25.9777
4.02007	2	1	0	0	-25.9777
4.02507	2	1	0	0	-25.9777
4.03007	2	1	0	0	-25.9777
4.03507	2	1	0	0	-25.9777
4.04007	2	1	0	0	-25.9777
4.04507	2	1	0	0	-25.9777
4.05007	2	1	0	0	-25.9777
4.05507	2	1	0	0	-25.9777
4.06007	2	1	0	0	-25.9777
4.06507	2	1	0	0	-25.9777
4.07007	2	1	0	0	-25.9777
4.07507	2	1	0	0	-25.9777
4.08007	2	1	0	0	-25.9777
4.08507	2	1	0	0	-25.9777
4.09007	2	1	0	0	-25.9777
4.09507	2	1	0	0	-25.9777
4.10007	2	1	0	0	-25.9777
4.10507	2	1	0	0	-25.9777
4.11007	2	1	0	0	-25.9777
4.11507	2	1	0	0	-25.9777
4.12007	2	1	0	0	-25.9777
4.12507	2	1	0	0	-25.9777
4.13007	2	1	0	0	-25.9777
4.13507	2	1	0	0	-25.9777
4.14007	2	1	0	0	-25.9777
4.14507	2	1	0	0	-25.9777
4.15007	2	1	0	0	-25.9777
4.15507	2	1	0	0	-25.9777
4.16007	2	1	0	0	-25.9777
4.16507	2	1	0	0	-25.9777
4.17007	2	1	0	0	-25.9777
4.17507	2	1	0	0	-25.9777
4.18007	2	1	0	0	-25.9777
4.18507	2	1	0	0	-25.9777
4.19007	2	1	0	0	-25.9777
4.19507	2	1	0	0	-25.9777
4.20007	2	1	0	0	-25.9777
4.20507	2	1	0	0	-25.9777
4.21007	2	1	0	0	-25.9777
4.21507	2	1	0	0	-25.9777
4.22007	2	1	0	0	-25.9777
4.22507	2	1	0	0	-25.9777
4.23007	2	1	0	0	-25.9777
4.23507	2	1	0	0	-25.9777
4.24007	2	1	0	0	-25.9777
4.24507	2	1	0	0	-25.9777
4.25007	2	1	0	0	-25.9777
4.25507	2	1	0	0	-25.9777
4.26007	2	1	0	0	-25.9777
4.26507	2	1	0	0	-25.9777
4.27007	2	1	0	0	-25.9777
4.27507	2	1	0	0	-25.9777
4.28007	2	1	0	0	-25.9777
4.28507	2	1	0	0	-25.9777
4.29007	2	1	0	0	-25.9777
4.29507	2	1	0	0	-25.9777
4.30007	2	1	0	0	-25.9777
4.30507	2	1	0	0	-25.9777
4.31007	2	1	0	0	-25.9777
4.31507	2	1	0	0	-25.9777
4.32007	2	1	0	0	-25.9777
4.32507	2	1	0	0	-25.9777
4.33007	2	1	0	0	-25.9777
4.33507	2	1	0	0	-25.9777
4.34007	2	1	0	0	-25.9777
4.34507	2	1	0	0	-25.9777
4.35007	2	1	0	0	-25.9777
4.35507	2	1	0	0	-25.9777
4.36007	2	1	0	0	-25.9777
4.36507	2	1	0	0	-25.9777
4.37007	2	1	0	0	-25.9777
4.37507	2	1	0	0	-25.9777
4.38007	2	1	0	0	-25.9777
4.38507	2	1	0	0	-25.9777
4.39007	2	1	0	0	-25.9777
4.39507	2	1	0	0	-25.9777
4.40007	2	1	0	0	-25.9777
4.40507	2	1	0	0	-25.9777
4.41007	2	1	0	0	-25.9777
4.41507	2	1	0	0	-25.9777
4.42007	2	1	0	0	-25.9777
4.42507	2	1	0	0	-25.9777
4.43007	2	1	0	0	-25.9777
4.43507	2	1	0	0	-25.9777
4.44007	2	1	0	0	-25.9777
4.44507	2	1	0	0	-25.9777
4.45007	2	1	0	0	-25.9777
4.45507	2	1	0	0	-25.9777
4.46007	2	1	0	0	-25.9777
4.46507	2	1	0	0	-25.9777
4.47007	2	1	0	0	-25.9777
4.47507	2	1	0	0	-25.9777
4.48007	2	1	0	0	-25.9777
4.48507	2	1	0	0	-25.9777
4.49007	2	1	0	0	-25.9777
4.49507	2	1	0	0	-25.9777
4.50007	2	1	0	0	-25.9777
4.50507	2	1	0	0	-25.9777
4.51007	2	1	0	0	-25.9777
4.51507	2	1	0	0	-25.9777
4.52007	2	1	0	0	-25.9777
4.52507	2	1	0	0	-25.9777
4.53007	2	1	0	0	-25.9777
4.53507	2	1	0	0	-25.9777
4.54007	2	1	0	0	-25.9777
4.54507	2	1	0	0	-25.9777
4.55007	2	1	0	0	-25.9777
4.55507	2	1	0	0	-25.9777
4.56007	2	1	0	0	-25.9777
4.56507	2	1	0	0	-25.9777
4.57007	2	1	0	0	-25.9777
4.57507	2	1	0	0	-25.9777
4.58007	2	1	0	0	-25.9777
4.58507	2	1	0	0	-25.9777
4.59007	2	1	0	0	-25.9777
4.59507	2	1	0	0	-25.9777
4.60007	2	1	0	0	-25.9777
4.60507	2	1	0	0	-25.9777
4.61007	2	1	0	0	-25.9777
4.61507	2	1	0	0	-25.9777
4.62007	2	1	0	0	-25.9777
4.62507	2	1	0	0	-25.9777
4.63007	2	1	0	0	-25.9777
4.63507	2	1	0	0	-25.9777
4.64007	2	1	0	0	-25.9777
4.64507	2	1	0	0	-25.9777
4.65007	2	1	0	0	-25.9777
4.65507	2	1	0	0	-25.9777
4.66007	2	1	0	0	-25.9777
4.66507	2	1	0	0	-25.9777
4.67007	2	1	0	0	-25.9777
4.67507	2	1	0	0	-25.9777
4.68007	2	1	0	0	-25.9777
4.68507	2	1	0	0	-25.9777
4.69007	2	1	0	0	-25.9777
4.69507	2	1	0	0	-25.9777
4.70007	2	1	0	0	-25.9777
4.70507	2	1	0	0	-25.9777
4.71007	2	1	0	0	-25.9777
4.71507	2	1	0	0	-25.9777
4.72007	2	1	0	0	-25.9777
4.72507	2	1	0	0	-25.9777
4.73007	2	1	0	0	-25.9777
4.73507	2	1	0	0	-25.9777
4.74007	2	1	0	0	-25.9777
4.74507	2	1	0	0	-25.9777
4.75007	2	1	0	0	-25.9777
4.75507	2	1	0	0	-25.9777
4.76007	2	1	0	0	-25.9777
4.76507	2	1	0	0	-25.9777
4.77007	2	1	0	0	-25.9777
4.77507	2	1	0	0	-25.9777
4.78007	2	1	0	0	-25.9777
4.78507	2	1	0	0	-25.9777
4.79007	2	1	0	0	-25.9777
4.79507	2	1	0	0	-25.9777
4.80007	2	1	0	0	-25.9777
4.80507	2	1	0	0	-25.9777
4.81007	2	1	0	0	-25.9777
4.81507	2	1	0	0	-25.9777
4.82007	2	1	0	0	-25.9777
4.82507	2	1	0	0	-25.9777
4.83007	2	1	0	0	-25.9777
4.83507	2	1	0	0	-25.9777
4.84007	2	1	0	0	-25.9777
4.84507	2	1	0	0	-25.9777
4.85007	2	1	0	0	-25.9777
4.85507	2	1	0	0	-25.9777
4.86007	2	1	0	0	-25.9777
4.86507	2	1	0	0	-25.9777
4.87007	2	1	0	0	-25.9777
4.87507	2	1	0	0	-25.9777
4.88007	2	1	0	0	-25.9777
4.88507	2	1	0	0	-25.9777
4.89007	2	1	0	0	-25.9777
4.89507	2	1	0	0	-25.9777
4.90007	2	1	0	0	-25.9777
4.90507	2	1	0	0	-25.9777
4.91007	2	1	0	0	-25.9777
4.91507	2	1	0	0	-25.9777
4.92007	2	1	0	0	-25.9777
4.92507	2	1	0	0	-25.9777
4.93007	2	1	0	0	-25.9777
4.93507	2	1	0	0	-25.9777
4.94007	2	1	0	0	-25.9777
4.94507	2	1	0	0	-25.9777
4.95007	2	1	0	0	-25.9777
4.95507	2	1	0	0	-25.9777
4.96007	2	1	0	0	-25.9777
4.96507	2	1	0	0	-25.9777
4.97007	2	1	0	0	-25.9777
4.97507	2	1	0	0	-25.9777
4.98007	2	1	0	0	-25.9777
4.98507	2	1	0	0	-25.9777
4.99007	2	1	0	0	-25.9777
4.99507	2	1	0	0	-25.9777
5.00007	2	1	0	0	-25.9777
5.00507	2	1	0	0	-25.9777
5.01007	2	1	0	0	-25.9777
5.01507	2	1	0	0	-25.9777
5.02007	2	1	0	0	-25.9777
5.02507	2	1	0	0	-25.9777
5.03007	2	1	0	0	-25.9777
5.03507	2	1	0	0	-25.9777
5.04007	2	1	0	0	-25.9777
5.04507	2	1	0	0	-25.9777
5.05007	2	1	0	0	-25.9777
5.05507	2	1	0	0	-25.9777
5.06007	2	1	0	0	-25.9777
5.06507	2	1	0	0	-25.9777
5.07007	2	1	0	0	-25.9777
5.07507	2	1	0	0	-25.9777
5.08007	2	1	0	0	-25.9777
5.08507	2	1	0	0	-25.9777
5.09007	2	1	0	0	-25.9777
5.09507	2	1	0	0	-25.9777
5.10007	2	1	0	0	-25.9777
5.10507	2	1	0	0	-25.9777
5.11007	2	1	0	0	-25.9777
5.11507	2	1	0	0	-25.9777
5.12007	2	1	0	0	-25.9777
5.12507	2	1	0	0	-25.9777
5.13007	2	1	0	0	-25.9777
5.13507	2	1	0	0	-25.9777
5.14007	2	1	0	0	-25.9777
5.14507	2	1	0	0	-25.9777
5.15007	2	1	0	0	-25.9777
5.15507	2	1	0	0	-25.9777
5.16007	2	1	0	0	-25.9777
5.16507	2	1	0	0	-25.9777
5.17007	2	1	0	0	-25.9777
5.17507	2	1	0	0	-25.9777
5.18007	2	1	0	0	-25.9777
5.18507	2	1	0	0	-25.9777
5.19007	2	1	0	0	-25.9777
5.19507	2	1	0	0	-25.9777
5.20007	2	1	0	0	-25.9777
5.20507	2	1	0	0	-25.9777
5.21007	2	1	0	0	-25.9777
5.21507	2	1	0	0	-25.9777
5.22007	2	1	0	0	-25.9777
5.22507	2	1	0	0	-25.9777
5.23007	2	1	0	0	-25.9777
5.23507	2	1	0	0	-25.9777
5.24007	2	1	0	0	-25.9777
5.24507	2	1	0	0	-25.9777
5.25007	2	1	0	0	-25.9777
5.25507	2	1	0	0	-25.9777
5.26007	2	1	0	0	-25.9777
5.26507	2	1	0	0	-25.9777
5.27007	2	1	0	0	-25.9777
5.27507	2	1	0	0	-25.9777
5.28007	2	1	0	0	-25.9777
5.28507	2	1	0	0	-25.9777
5.29007	2	1	0	0	-25.9777
5.29507	2	1	0	0	-25.9777
5.30007	2	1	0	0	-25.9777
5.30507	2	1	0	0	-25.9777
5.31007	2	1	0	0	-25.9777
5.31507	2	1	0	0	-25.9777
5.32007	2	1	0	0	-25.9777
5.32507	2	1	0	0	-25.9777
5.33007	2	1	0	0	-25.9777
5.33507	2	1	0	0	-25.9777
5.34007	2	1	0	0	-25.9777
5.34507	2	1	0	0	-25.9777
5.35007	2	1	0	0	-25.9777
5.35507	2	1	0	0	-25.9777
5.36007	2	1	0	0	-25.9777
5.36507	2	1	0	0	-25.9777
5.37007	2	1	0	0	-25.9777
5.37507	2	1	0	0	-25.9777
5.38007	2	1	0	0	-25.9777
5.38507	2	1	0	0	-25.9777
5.39007	2	1	0	0	-25.9777
