Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
7.76793	ENB PHY Rxed	776	7	0	2	0	0	SRS
7.84793	ENB PHY Rxed	784	7	0	2	0	0	SRS
7.92793	ENB PHY Rxed	792	7	0	2	0	0	SRS
8.00793	ENB PHY Rxed	800	7	0	2	0	0	SRS
8.08793	ENB PHY Rxed	808	7	0	2	0	0	SRS
8.16793	ENB PHY Rxed	816	7	0	2	0	0	SRS
8.24793	ENB PHY Rxed	824	7	0	2	0	0	SRS
8.32793	ENB PHY Rxed	832	7	0	2	0	0	SRS
8.40793	ENB PHY Rxed	840	7	0	2	0	0	SRS
8.48793	ENB PHY Rxed	848	7	0	2	0	0	SRS
8.56793	ENB PHY Rxed	856	7	0	2	0	0	SRS
8.64793	ENB PHY Rxed	864	7	0	2	0	0	SRS
8.72793	ENB PHY Rxed	872	7	0	2	0	0	SRS
8.80793	ENB PHY Rxed	880	7	0	2	0	0	SRS
8.88793	ENB PHY Rxed	888	7	0	2	0	0	SRS
8.96793	ENB PHY Rxed	896	7	0	2	0	0	SRS
9.04793	ENB PHY Rxed	904	7	0	2	0	0	SRS
9.12793	ENB PHY Rxed	912	7	0	2	0	0	SRS
9.20793	ENB PHY Rxed	920	7	0	2	0	0	SRS
9.28793	ENB PHY Rxed	928	7	0	2	0	0	SRS
9.36793	ENB PHY Rxed	936	7	0	2	0	0	SRS
9.44793	ENB PHY Rxed	944	7	0	2	0	0	SRS
9.52793	ENB PHY Rxed	952	7	0	2	0	0	SRS
9.60793	ENB PHY Rxed	960	7	0	2	0	0	SRS
9.68793	ENB PHY Rxed	968	7	0	2	0	0	SRS
9.76793	ENB PHY Rxed	976	7	0	2	0	0	SRS
9.84793	ENB PHY Rxed	984	7	0	2	0	0	SRS
9.92793	ENB PHY Rxed	992	7	0	2	0	0	SRS
10.0079	ENB PHY Rxed	1000	7	0	2	0	0	SRS
10.0879	ENB PHY Rxed	1008	7	0	2	0	0	SRS
10.1679	ENB PHY Rxed	1016	7	0	2	0	0	SRS
10.2479	ENB PHY Rxed	1024	7	0	2	0	0	SRS
10.3279	ENB PHY Rxed	1032	7	0	2	0	0	SRS
10.4079	ENB PHY Rxed	1040	7	0	2	0	0	SRS
10.4879	ENB PHY Rxed	1048	7	0	2	0	0	SRS
10.5679	ENB PHY Rxed	1056	7	0	2	0	0	SRS
10.6479	ENB PHY Rxed	1064	7	0	2	0	0	SRS
10.7279	ENB PHY Rxed	1072	7	0	2	0	0	SRS
10.8079	ENB PHY Rxed	1080	7	0	2	0	0	SRS
10.8879	ENB PHY Rxed	1088	7	0	2	0	0	SRS
10.9679	ENB PHY Rxed	1096	7	0	2	0	0	SRS
11.0479	ENB PHY Rxed	1104	7	0	2	0	0	SRS
11.1279	ENB PHY Rxed	1112	7	0	2	0	0	SRS
11.2079	ENB PHY Rxed	1120	7	0	2	0	0	SRS
11.2879	ENB PHY Rxed	1128	7	0	2	0	0	SRS
11.3679	ENB PHY Rxed	1136	7	0	2	0	0	SRS
11.4479	ENB PHY Rxed	1144	7	0	2	0	0	SRS
11.5279	ENB PHY Rxed	1152	7	0	2	0	0	SRS
11.6079	ENB PHY Rxed	1160	7	0	2	0	0	SRS
11.6879	ENB PHY Rxed	1168	7	0	2	0	0	SRS
11.7679	ENB PHY Rxed	1176	7	0	2	0	0	SRS
11.8479	ENB PHY Rxed	1184	7	0	2	0	0	SRS
11.9279	ENB PHY Rxed	1192	7	0	2	0	0	SRS
12.0079	ENB PHY Rxed	1200	7	0	2	0	0	SRS
12.0879	ENB PHY Rxed	1208	7	0	2	0	0	SRS
12.1679	ENB PHY Rxed	1216	7	0	2	0	0	SRS
12.2479	ENB PHY Rxed	1224	7	0	2	0	0	SRS
12.3279	ENB PHY Rxed	1232	7	0	2	0	0	SRS
12.4079	ENB PHY Rxed	1240	7	0	2	0	0	SRS
12.4879	ENB PHY Rxed	1248	7	0	2	0	0	SRS
12.5679	ENB PHY Rxed	1256	7	0	2	0	0	SRS
12.6479	ENB PHY Rxed	1264	7	0	2	0	0	SRS
12.7279	ENB PHY Rxed	1272	7	0	2	0	0	SRS
12.8079	ENB PHY Rxed	1280	7	0	2	0	0	SRS
12.8879	ENB PHY Rxed	1288	7	0	2	0	0	SRS
12.9679	ENB PHY Rxed	1296	7	0	2	0	0	SRS
13.0479	ENB PHY Rxed	1304	7	0	2	0	0	SRS
13.1279	ENB PHY Rxed	1312	7	0	2	0	0	SRS
13.2079	ENB PHY Rxed	1320	7	0	2	0	0	SRS
13.2879	ENB PHY Rxed	1328	7	0	2	0	0	SRS
13.3679	ENB PHY Rxed	1336	7	0	2	0	0	SRS
13.4479	ENB PHY Rxed	1344	7	0	2	0	0	SRS
13.5279	ENB PHY Rxed	1352	7	0	2	0	0	SRS
13.6079	ENB PHY Rxed	1360	7	0	2	0	0	SRS
13.6879	ENB PHY Rxed	1368	7	0	2	0	0	SRS
13.7679	ENB PHY Rxed	1376	7	0	2	0	0	SRS
13.8479	ENB PHY Rxed	1384	7	0	2	0	0	SRS
13.9279	ENB PHY Rxed	1392	7	0	2	0	0	SRS
14.0079	ENB PHY Rxed	1400	7	0	2	0	0	SRS
14.0879	ENB PHY Rxed	1408	7	0	2	0	0	SRS
14.1679	ENB PHY Rxed	1416	7	0	2	0	0	SRS
14.2479	ENB PHY Rxed	1424	7	0	2	0	0	SRS
14.3279	ENB PHY Rxed	1432	7	0	2	0	0	SRS
14.4079	ENB PHY Rxed	1440	7	0	2	0	0	SRS
14.4879	ENB PHY Rxed	1448	7	0	2	0	0	SRS
14.5679	ENB PHY Rxed	1456	7	0	2	0	0	SRS
14.6479	ENB PHY Rxed	1464	7	0	2	0	0	SRS
14.7279	ENB PHY Rxed	1472	7	0	2	0	0	SRS
14.8079	ENB PHY Rxed	1480	7	0	2	0	0	SRS
